,cuntan,wulong,maoping,ThreeGRes,yichang,shashi,chenglingji,chenglingji7,DJKRes,DragonKT,hankou,jiujiang,hukou,datong
5039,10600.0,1050.0,0.0,0.0,11600.0,11300.0,0.0,11600.0,1390.0,0.0,26700.0,27800.0,5370.0,31900.0
5040,6790.0,273.0,0.0,0.0,6870.0,6740.0,0.0,3890.0,548.0,0.0,10100.0,9780.0,3750.0,13900.0
5041,6580.0,198.0,0.0,0.0,7020.0,6690.0,0.0,1170.0,237.0,0.0,8410.0,8840.0,1170.0,9670.0
5042,5450.0,1920.0,0.0,0.0,9010.0,8820.0,0.0,11000.0,687.0,0.0,19700.0,19700.0,5850.0,25600.0
5043,6540.0,2810.0,0.0,0.0,9030.0,8710.0,0.0,6980.0,1710.0,0.0,18800.0,19200.0,7780.0,26100.0
5044,11000.0,1400.0,0.0,15000.0,14000.0,11100.0,0.0,6650.0,2060.0,0.0,18300.0,20800.0,6150.0,27700.0
5045,6650.0,176.0,0.0,0.0,7020.0,7070.0,0.0,1280.0,336.0,0.0,8670.0,8860.0,626.0,10200.0
5046,6700.0,1240.0,0.0,0.0,10800.0,9860.0,0.0,6080.0,0.0,0.0,19600.0,20100.0,4890.0,25200.0
5047,7360.0,265.0,0.0,0.0,6780.0,6730.0,0.0,2370.0,489.0,0.0,10300.0,10200.0,4610.0,14900.0
5048,6400.0,2440.0,0.0,8000.0,12500.0,10000.0,0.0,7620.0,995.0,0.0,18500.0,19200.0,6650.0,25800.0
5049,12900.0,3110.0,0.0,0.0,22300.0,17400.0,0.0,27300.0,694.0,0.0,43300.0,42000.0,12700.0,52900.0
5050,10800.0,3390.0,0.0,0.0,22600.0,19600.0,0.0,16200.0,1180.0,0.0,32100.0,30600.0,6940.0,36700.0
5051,4720.0,978.0,0.0,0.0,9050.0,8460.0,0.0,7770.0,573.0,0.0,18400.0,19000.0,4200.0,23400.0
5052,4910.0,1330.0,0.0,0.0,7350.0,8020.0,0.0,10900.0,1770.0,0.0,19000.0,19200.0,4990.0,24300.0
5053,10200.0,0.0,0.0,0.0,19400.0,17300.0,0.0,8690.0,1030.0,0.0,28500.0,27600.0,8430.0,35900.0
5054,4730.0,519.0,0.0,0.0,6780.0,6790.0,0.0,7330.0,950.0,0.0,15600.0,16100.0,8730.0,23400.0
5055,5910.0,936.0,0.0,9600.0,10100.0,9630.0,0.0,6700.0,2390.0,0.0,20500.0,22500.0,4260.0,28400.0
5056,13500.0,1690.0,0.0,0.0,16200.0,15500.0,0.0,7740.0,1860.0,0.0,23700.0,25400.0,8110.0,35100.0
5057,6990.0,379.0,0.0,0.0,6970.0,6790.0,0.0,1490.0,206.0,0.0,10400.0,10400.0,685.0,10800.0
5058,9680.0,1590.0,0.0,0.0,21200.0,17500.0,0.0,16500.0,564.0,0.0,35800.0,36600.0,5560.0,41600.0
5059,6730.0,265.0,0.0,0.0,6870.0,6940.0,0.0,1360.0,604.0,0.0,8310.0,8550.0,1400.0,7500.0
5060,6640.0,457.0,0.0,0.0,6750.0,6760.0,0.0,7420.0,530.0,0.0,13400.0,14300.0,7120.0,21100.0
5061,4430.0,438.0,0.0,0.0,6580.0,6810.0,0.0,4310.0,674.0,0.0,12900.0,12500.0,7440.0,18600.0
5062,4760.0,557.0,0.0,0.0,8080.0,8650.0,0.0,7170.0,1220.0,0.0,17200.0,17700.0,3030.0,21000.0
5063,8310.0,319.0,0.0,0.0,9910.0,9020.0,0.0,3730.0,463.0,0.0,14800.0,14900.0,1310.0,15800.0
5064,8400.0,2140.0,0.0,0.0,13600.0,12700.0,0.0,10100.0,419.0,0.0,25700.0,25100.0,4520.0,28800.0
5065,4960.0,859.0,0.0,0.0,7020.0,6700.0,0.0,9700.0,268.0,0.0,16100.0,15800.0,2220.0,18100.0
5066,6820.0,1130.0,0.0,0.0,7860.0,7960.0,0.0,5010.0,914.0,0.0,16500.0,17200.0,2300.0,20700.0
5067,6750.0,703.0,0.0,0.0,9600.0,8620.0,0.0,6810.0,1170.0,0.0,20800.0,22300.0,6150.0,27000.0
5068,6810.0,178.0,0.0,0.0,7260.0,6950.0,0.0,1380.0,1260.0,0.0,8670.0,8980.0,1080.0,10000.0
5069,14600.0,2680.0,0.0,19000.0,19800.0,17100.0,0.0,21000.0,257.0,0.0,39900.0,40400.0,13600.0,52400.0
5070,6680.0,1740.0,0.0,0.0,11000.0,9630.0,0.0,6690.0,2810.0,0.0,20200.0,22000.0,5790.0,28500.0
5071,5170.0,177.0,0.0,0.0,7060.0,7090.0,0.0,1460.0,235.0,0.0,8910.0,9120.0,388.0,10000.0
5072,5920.0,279.0,0.0,0.0,7420.0,7150.0,0.0,1160.0,524.0,0.0,8810.0,8920.0,576.0,10000.0
5073,27400.0,2820.0,0.0,0.0,23000.0,19300.0,0.0,19400.0,222.0,0.0,40500.0,38900.0,21600.0,57700.0
5074,14100.0,1670.0,0.0,0.0,16100.0,14300.0,0.0,9760.0,489.0,0.0,28700.0,29400.0,9680.0,37800.0
5075,5340.0,332.0,0.0,6400.0,6920.0,6830.0,0.0,5800.0,687.0,0.0,10200.0,9230.0,5110.0,13500.0
5076,4880.0,328.0,0.0,0.0,6700.0,6690.0,0.0,8640.0,457.0,0.0,14500.0,15500.0,6430.0,20700.0
5077,15100.0,342.0,0.0,16500.0,7020.0,6770.0,0.0,1960.0,436.0,0.0,9800.0,9990.0,901.0,10200.0
5078,8540.0,2380.0,0.0,0.0,19700.0,17400.0,0.0,8330.0,1280.0,0.0,28600.0,28000.0,8350.0,35800.0
5079,4180.0,360.0,0.0,0.0,6900.0,6780.0,0.0,5280.0,1500.0,0.0,15100.0,15800.0,7150.0,23100.0
5080,6970.0,258.0,0.0,7200.0,7090.0,7030.0,0.0,1310.0,226.0,0.0,8640.0,9020.0,993.0,9880.0
5081,5570.0,182.0,0.0,0.0,7950.0,6970.0,0.0,1440.0,800.0,0.0,8870.0,9030.0,216.0,10100.0
5082,6780.0,188.0,0.0,0.0,6560.0,6730.0,0.0,1170.0,240.0,0.0,8420.0,8840.0,1130.0,9750.0
5083,13700.0,1780.0,0.0,0.0,18200.0,16700.0,0.0,21700.0,223.0,0.0,39700.0,38600.0,15600.0,52700.0
5084,8680.0,357.0,0.0,0.0,9050.0,9210.0,0.0,3990.0,634.0,0.0,15300.0,16000.0,1080.0,17600.0
5085,6890.0,324.0,0.0,7600.0,8430.0,7820.0,0.0,1900.0,283.0,0.0,11200.0,11300.0,828.0,12400.0
5086,16000.0,930.0,0.0,0.0,18400.0,15300.0,0.0,4760.0,2010.0,0.0,17700.0,19100.0,5620.0,25900.0
5087,6110.0,251.0,0.0,6900.0,7580.0,6860.0,0.0,1380.0,264.0,0.0,8610.0,8970.0,1030.0,9970.0
5088,7920.0,268.0,0.0,0.0,6920.0,7170.0,0.0,1270.0,616.0,0.0,8810.0,9030.0,793.0,10200.0
5089,6290.0,281.0,0.0,0.0,7470.0,7000.0,0.0,1150.0,491.0,0.0,8780.0,8900.0,452.0,9840.0
5090,6990.0,205.0,0.0,0.0,6750.0,6730.0,0.0,2090.0,1020.0,0.0,9700.0,9490.0,2920.0,11500.0
5091,7090.0,451.0,0.0,7400.0,6730.0,6880.0,0.0,1390.0,986.0,0.0,8600.0,8550.0,1270.0,8930.0
5092,6550.0,299.0,0.0,0.0,6490.0,6940.0,0.0,1830.0,312.0,0.0,9430.0,9600.0,2830.0,12200.0
5093,6640.0,225.0,0.0,0.0,8610.0,6980.0,0.0,1230.0,476.0,0.0,8610.0,8730.0,532.0,9330.0
5094,15800.0,2420.0,0.0,0.0,22200.0,18500.0,0.0,15400.0,508.0,0.0,36200.0,38500.0,12800.0,53400.0
5095,6870.0,265.0,0.0,0.0,6660.0,6650.0,0.0,2280.0,221.0,0.0,10100.0,9940.0,4020.0,13900.0
5096,8190.0,289.0,0.0,0.0,8520.0,8110.0,0.0,1920.0,761.0,0.0,11500.0,11100.0,1000.0,12900.0
5097,6540.0,399.0,0.0,0.0,6800.0,6920.0,0.0,1400.0,563.0,0.0,8660.0,8700.0,1260.0,9490.0
5098,5510.0,1220.0,0.0,0.0,9820.0,9420.0,0.0,5750.0,2130.0,0.0,18600.0,19000.0,4640.0,24000.0
5099,5010.0,1220.0,0.0,0.0,8680.0,8470.0,0.0,5800.0,1230.0,0.0,18200.0,21100.0,3960.0,24200.0
5100,7460.0,259.0,0.0,7300.0,6900.0,6760.0,0.0,1830.0,882.0,0.0,9810.0,9890.0,3040.0,13700.0
5101,6950.0,192.0,0.0,0.0,6780.0,6760.0,0.0,1340.0,425.0,0.0,8530.0,8670.0,1230.0,9530.0
5102,6310.0,281.0,0.0,0.0,7640.0,6780.0,0.0,1220.0,813.0,0.0,8860.0,9020.0,594.0,9720.0
5103,7260.0,1360.0,0.0,0.0,10300.0,10700.0,0.0,5410.0,4740.0,0.0,18600.0,19000.0,3810.0,23000.0
5104,5890.0,272.0,0.0,0.0,6850.0,6940.0,0.0,1490.0,236.0,0.0,8660.0,9000.0,1490.0,9830.0
5105,7940.0,364.0,0.0,0.0,7040.0,7270.0,0.0,1540.0,818.0,0.0,10500.0,10400.0,829.0,11500.0
5106,6140.0,260.0,0.0,0.0,7210.0,6970.0,0.0,1340.0,245.0,0.0,8630.0,9080.0,942.0,8940.0
5107,5330.0,1610.0,0.0,8800.0,8350.0,8570.0,0.0,9730.0,1220.0,0.0,18500.0,20600.0,7850.0,27700.0
5108,6510.0,362.0,0.0,0.0,8610.0,7960.0,0.0,1840.0,631.0,0.0,10700.0,10800.0,793.0,12400.0
5109,6450.0,1460.0,0.0,0.0,11100.0,10200.0,0.0,8380.0,1860.0,0.0,14900.0,15500.0,7030.0,22900.0
5110,6280.0,384.0,0.0,0.0,6730.0,6920.0,0.0,1290.0,383.0,0.0,8650.0,8840.0,1250.0,9280.0
5111,7310.0,328.0,0.0,0.0,6940.0,6860.0,0.0,1290.0,409.0,0.0,8740.0,8890.0,1120.0,9220.0
5112,7120.0,267.0,0.0,0.0,6900.0,7110.0,0.0,1300.0,226.0,0.0,8900.0,9310.0,869.0,9810.0
5113,7350.0,200.0,0.0,0.0,6780.0,6900.0,0.0,1480.0,267.0,0.0,9350.0,9450.0,2110.0,11500.0
5114,11800.0,1420.0,0.0,0.0,16900.0,12800.0,0.0,18900.0,445.0,0.0,36700.0,39200.0,8710.0,49200.0
5115,6910.0,1860.0,0.0,0.0,8430.0,8610.0,0.0,10900.0,855.0,0.0,19400.0,20200.0,8880.0,29100.0
5116,7360.0,275.0,0.0,0.0,6750.0,6700.0,0.0,1820.0,1260.0,0.0,9780.0,9860.0,3020.0,12900.0
5117,10200.0,412.0,0.0,11500.0,8210.0,8610.0,0.0,2240.0,785.0,0.0,12100.0,12300.0,893.0,13800.0
5118,3890.0,177.0,0.0,0.0,6700.0,6970.0,0.0,1270.0,565.0,0.0,8550.0,8810.0,1400.0,9680.0
5119,6750.0,346.0,0.0,0.0,7230.0,6800.0,0.0,1270.0,0.0,0.0,8880.0,8890.0,1200.0,10000.0
5120,5260.0,816.0,0.0,0.0,9510.0,8810.0,0.0,7950.0,874.0,0.0,19000.0,19600.0,4960.0,24600.0
5121,27200.0,2830.0,0.0,0.0,23800.0,19300.0,0.0,19400.0,574.0,0.0,40500.0,38900.0,21400.0,57400.0
5122,6440.0,265.0,0.0,0.0,6730.0,6980.0,0.0,1170.0,1210.0,0.0,8540.0,8590.0,477.0,9470.0
5123,9980.0,2210.0,0.0,0.0,22300.0,18600.0,0.0,16700.0,712.0,0.0,35900.0,36700.0,5550.0,41400.0
5124,6350.0,1380.0,0.0,0.0,10800.0,9740.0,0.0,5920.0,2540.0,0.0,19900.0,21000.0,4850.0,25200.0
5125,6470.0,273.0,0.0,0.0,6850.0,6890.0,0.0,1190.0,697.0,0.0,8670.0,8800.0,406.0,9430.0
5126,6220.0,1240.0,0.0,0.0,11300.0,10300.0,0.0,7620.0,768.0,0.0,18500.0,18900.0,6180.0,25900.0
5127,7350.0,2310.0,0.0,8700.0,12300.0,11000.0,0.0,5060.0,349.0,0.0,17200.0,18600.0,7210.0,0.0
5128,7710.0,296.0,0.0,0.0,7300.0,7080.0,0.0,1230.0,513.0,0.0,9230.0,9890.0,1000.0,10800.0
5129,7440.0,419.0,0.0,7000.0,7030.0,7050.0,0.0,3580.0,107.0,0.0,11800.0,11900.0,1150.0,12400.0
5130,6530.0,330.0,0.0,0.0,7020.0,6820.0,0.0,1300.0,501.0,0.0,8950.0,9210.0,1440.0,10200.0
5131,10300.0,2350.0,0.0,0.0,15000.0,11400.0,0.0,4090.0,508.0,0.0,17700.0,18600.0,1880.0,20500.0
5132,12700.0,2550.0,0.0,0.0,21300.0,20800.0,0.0,18700.0,1440.0,0.0,37600.0,38200.0,9240.0,44000.0
5133,6960.0,1760.0,0.0,0.0,12500.0,11400.0,0.0,5110.0,451.0,0.0,16800.0,18600.0,6790.0,25800.0
5134,3460.0,177.0,0.0,0.0,6630.0,7160.0,0.0,1470.0,911.0,0.0,8600.0,8960.0,1500.0,0.0
5135,6530.0,350.0,0.0,0.0,7040.0,6960.0,0.0,1570.0,416.0,0.0,9270.0,9710.0,1870.0,11800.0
5136,13000.0,1600.0,0.0,0.0,17900.0,15800.0,0.0,22800.0,257.0,0.0,39500.0,38000.0,15300.0,52200.0
5137,12300.0,849.0,0.0,13300.0,9490.0,8710.0,0.0,2270.0,1150.0,0.0,12200.0,12500.0,922.0,14600.0
5138,4290.0,262.0,0.0,0.0,7110.0,6890.0,0.0,1490.0,249.0,0.0,8700.0,9020.0,1470.0,10200.0
5139,12800.0,419.0,0.0,0.0,19700.0,18400.0,0.0,16900.0,864.0,0.0,36400.0,38100.0,10600.0,51900.0
5140,6730.0,715.0,0.0,7100.0,6920.0,6790.0,0.0,1430.0,894.0,0.0,8670.0,8640.0,1060.0,9430.0
5141,11500.0,1720.0,0.0,13500.0,18500.0,13000.0,0.0,4240.0,572.0,0.0,19200.0,19800.0,2790.0,23300.0
5142,6600.0,267.0,0.0,0.0,7400.0,7110.0,0.0,1170.0,234.0,0.0,8570.0,8540.0,472.0,8860.0
5143,5800.0,1380.0,0.0,0.0,8190.0,8510.0,0.0,7670.0,621.0,0.0,19400.0,21100.0,8830.0,30400.0
5144,6590.0,180.0,0.0,0.0,6800.0,6920.0,0.0,1940.0,218.0,0.0,9890.0,9810.0,3450.0,13100.0
5145,7120.0,287.0,0.0,0.0,6870.0,6760.0,0.0,1250.0,0.0,0.0,8880.0,9120.0,1290.0,8990.0
5146,5560.0,486.0,0.0,0.0,6970.0,6690.0,0.0,5440.0,227.0,0.0,13100.0,12200.0,812.0,13100.0
5147,6780.0,2280.0,0.0,0.0,12500.0,10800.0,0.0,5330.0,614.0,0.0,17300.0,18800.0,7570.0,27200.0
5148,7450.0,268.0,0.0,0.0,6900.0,7100.0,0.0,1280.0,356.0,0.0,9410.0,10300.0,1050.0,11500.0
5149,13100.0,1900.0,0.0,0.0,19200.0,13100.0,0.0,16200.0,879.0,0.0,33400.0,35100.0,9860.0,46900.0
5150,6250.0,279.0,0.0,0.0,7020.0,6970.0,0.0,1160.0,265.0,0.0,8730.0,8910.0,432.0,10100.0
5151,7370.0,645.0,0.0,0.0,9670.0,10900.0,0.0,5810.0,2310.0,0.0,21300.0,21200.0,4410.0,25700.0
5152,6960.0,257.0,0.0,0.0,6780.0,6680.0,0.0,2290.0,228.0,0.0,10200.0,9940.0,4050.0,14600.0
5153,7590.0,816.0,0.0,8800.0,12400.0,10100.0,0.0,7570.0,398.0,0.0,18300.0,19200.0,6720.0,25500.0
5154,7680.0,287.0,0.0,0.0,7210.0,6860.0,0.0,1290.0,563.0,0.0,8750.0,8890.0,1130.0,9980.0
5155,13400.0,1640.0,0.0,0.0,18500.0,16800.0,0.0,3310.0,2210.0,0.0,17700.0,19000.0,5020.0,23900.0
5156,6630.0,305.0,0.0,0.0,8790.0,7810.0,0.0,1870.0,280.0,0.0,10900.0,11200.0,807.0,12500.0
5157,4990.0,826.0,0.0,0.0,6780.0,6760.0,0.0,9400.0,873.0,0.0,15400.0,15100.0,2260.0,17300.0
5158,8680.0,295.0,0.0,0.0,9510.0,8950.0,0.0,2160.0,2230.0,0.0,11700.0,11800.0,791.0,13600.0
5159,7060.0,577.0,0.0,7400.0,6940.0,6880.0,0.0,1400.0,785.0,0.0,8600.0,8680.0,1040.0,9600.0
5160,4580.0,775.0,0.0,0.0,6090.0,6680.0,0.0,8490.0,625.0,0.0,16300.0,16200.0,2250.0,18200.0
5161,6640.0,917.0,0.0,0.0,7110.0,6590.0,0.0,1900.0,218.0,0.0,9530.0,9820.0,2990.0,12900.0
5162,6860.0,280.0,0.0,0.0,7020.0,6870.0,0.0,1190.0,711.0,0.0,8670.0,8800.0,405.0,9370.0
5163,8140.0,1640.0,0.0,0.0,11600.0,10200.0,0.0,5300.0,3590.0,0.0,20400.0,20200.0,2870.0,22900.0
5164,4560.0,260.0,0.0,0.0,6680.0,7000.0,0.0,1490.0,242.0,0.0,8680.0,9010.0,1460.0,10300.0
5165,6160.0,282.0,0.0,0.0,7620.0,6840.0,0.0,1240.0,635.0,0.0,8880.0,8980.0,637.0,9840.0
5166,7110.0,607.0,0.0,0.0,7400.0,6760.0,0.0,1950.0,677.0,0.0,9870.0,9670.0,3420.0,13100.0
5167,4800.0,1350.0,0.0,0.0,8210.0,8370.0,0.0,5720.0,823.0,0.0,17500.0,19500.0,3720.0,23500.0
5168,9640.0,2670.0,0.0,0.0,14800.0,12900.0,0.0,10400.0,318.0,0.0,25200.0,24400.0,4430.0,28300.0
5169,5830.0,2350.0,0.0,0.0,8260.0,8240.0,0.0,5850.0,1000.0,0.0,16700.0,17200.0,2350.0,20400.0
5170,5600.0,1320.0,0.0,0.0,9010.0,7870.0,0.0,11000.0,995.0,0.0,19500.0,19500.0,5380.0,24800.0
5171,15800.0,2760.0,0.0,0.0,25800.0,21900.0,0.0,17200.0,778.0,0.0,35700.0,36100.0,6420.0,40000.0
5172,4430.0,1350.0,0.0,0.0,6470.0,6750.0,0.0,6440.0,900.0,0.0,14500.0,13200.0,1760.0,15000.0
5173,4460.0,415.0,0.0,0.0,6750.0,6760.0,0.0,6230.0,1940.0,0.0,15300.0,16000.0,7360.0,23500.0
5174,6280.0,178.0,0.0,0.0,7280.0,6980.0,0.0,1360.0,418.0,0.0,8670.0,8980.0,1060.0,9880.0
5175,15600.0,2640.0,0.0,0.0,18300.0,15400.0,0.0,21900.0,241.0,0.0,40400.0,40800.0,13900.0,52800.0
5176,6320.0,734.0,0.0,0.0,9140.0,9040.0,0.0,7890.0,1220.0,0.0,18800.0,19200.0,4870.0,24600.0
5177,4080.0,544.0,0.0,0.0,7230.0,6800.0,0.0,5620.0,1030.0,0.0,14300.0,15500.0,7290.0,22700.0
5178,7280.0,277.0,0.0,7100.0,6780.0,6790.0,0.0,3890.0,1000.0,0.0,25200.0,9850.0,3520.0,0.0
5179,11900.0,3000.0,0.0,0.0,23900.0,22600.0,0.0,15900.0,1090.0,0.0,36200.0,36500.0,6660.0,41200.0
5180,11800.0,1300.0,0.0,0.0,13900.0,14300.0,0.0,3940.0,1190.0,0.0,18800.0,19500.0,2550.0,22500.0
5181,11900.0,314.0,0.0,0.0,9960.0,10500.0,0.0,1190.0,1540.0,0.0,13900.0,12500.0,115.0,12400.0
5182,7360.0,336.0,0.0,0.0,6730.0,6730.0,0.0,1850.0,647.0,0.0,9900.0,9950.0,3020.0,14000.0
5183,4840.0,386.0,0.0,0.0,6730.0,6800.0,0.0,7950.0,675.0,0.0,13800.0,15100.0,5560.0,20000.0
5184,27500.0,2710.0,0.0,0.0,31100.0,24900.0,0.0,16100.0,1360.0,0.0,40300.0,39800.0,14100.0,56600.0
5185,5360.0,1130.0,0.0,0.0,6440.0,6520.0,0.0,8470.0,3390.0,0.0,16400.0,16300.0,2260.0,18100.0
5186,4640.0,528.0,0.0,0.0,7040.0,6860.0,0.0,7470.0,1020.0,0.0,15600.0,16000.0,8860.0,23300.0
5187,9300.0,279.0,0.0,0.0,6820.0,7060.0,0.0,1420.0,1190.0,0.0,9770.0,10800.0,469.0,12500.0
5188,6330.0,177.0,0.0,0.0,7380.0,6910.0,0.0,1410.0,237.0,0.0,8670.0,8860.0,808.0,9840.0
5189,6550.0,2610.0,0.0,0.0,10300.0,9410.0,0.0,7330.0,883.0,0.0,18600.0,18800.0,7730.0,25500.0
5190,8170.0,2000.0,0.0,12000.0,11800.0,12000.0,0.0,9940.0,784.0,0.0,25800.0,25400.0,4660.0,29400.0
5191,9600.0,3000.0,0.0,0.0,22400.0,19100.0,0.0,25500.0,677.0,0.0,44000.0,43200.0,13000.0,53700.0
5192,6210.0,265.0,0.0,0.0,7090.0,6890.0,0.0,1380.0,865.0,0.0,8670.0,9020.0,836.0,10200.0
5193,4700.0,590.0,0.0,6300.0,7970.0,8570.0,0.0,7160.0,409.0,0.0,17200.0,17900.0,3020.0,21200.0
5194,13600.0,894.0,0.0,0.0,14400.0,15000.0,0.0,7880.0,1180.0,0.0,24700.0,26400.0,7980.0,36200.0
5195,12800.0,3310.0,0.0,17600.0,21200.0,16900.0,0.0,27300.0,345.0,0.0,43100.0,42000.0,12500.0,52900.0
5196,5440.0,358.0,0.0,0.0,6800.0,6750.0,0.0,5220.0,576.0,0.0,13200.0,12700.0,7930.0,18900.0
5197,9600.0,2120.0,0.0,0.0,20200.0,17900.0,0.0,16000.0,659.0,0.0,35800.0,36600.0,5680.0,41600.0
5198,5830.0,573.0,0.0,0.0,8320.0,9470.0,0.0,7970.0,370.0,0.0,19200.0,20100.0,5190.0,24800.0
5199,11000.0,667.0,0.0,0.0,11900.0,12100.0,0.0,4180.0,201.0,0.0,18000.0,18700.0,1940.0,21000.0
5200,6260.0,260.0,0.0,0.0,6660.0,6990.0,0.0,1340.0,296.0,0.0,8640.0,8950.0,1050.0,9780.0
5201,13500.0,3040.0,0.0,0.0,21900.0,18100.0,0.0,13800.0,1310.0,0.0,30700.0,29200.0,7230.0,35600.0
5202,14100.0,1690.0,0.0,0.0,18500.0,13900.0,0.0,9610.0,848.0,0.0,28700.0,29400.0,9530.0,37600.0
5203,6410.0,269.0,0.0,0.0,6730.0,6790.0,0.0,1180.0,842.0,0.0,8280.0,8610.0,1060.0,8700.0
5204,5910.0,1340.0,0.0,7000.0,8340.0,7900.0,0.0,11000.0,578.0,0.0,19400.0,19400.0,5160.0,24900.0
5205,13000.0,2710.0,0.0,0.0,15000.0,13500.0,0.0,26000.0,935.0,0.0,43700.0,43300.0,11900.0,54000.0
5206,5040.0,1000.0,0.0,0.0,6880.0,6710.0,0.0,5490.0,282.0,0.0,12900.0,12100.0,808.0,13100.0
5207,7540.0,326.0,0.0,0.0,7710.0,6970.0,0.0,1270.0,505.0,0.0,9330.0,10100.0,1030.0,11500.0
5208,12000.0,3390.0,0.0,0.0,19700.0,16300.0,0.0,28100.0,891.0,0.0,42200.0,41600.0,11100.0,51700.0
5209,9950.0,1640.0,0.0,0.0,12200.0,11500.0,0.0,3840.0,834.0,0.0,17000.0,17800.0,1640.0,20000.0
5210,10100.0,2090.0,0.0,0.0,20100.0,18500.0,0.0,16800.0,595.0,0.0,36200.0,36900.0,5550.0,41800.0
5211,23700.0,2570.0,0.0,25000.0,22200.0,18000.0,0.0,19000.0,2030.0,0.0,39700.0,37200.0,22800.0,58000.0
5212,11500.0,1090.0,0.0,0.0,19300.0,16700.0,0.0,12000.0,600.0,0.0,28600.0,27900.0,8860.0,36000.0
5213,6540.0,178.0,0.0,0.0,6970.0,7060.0,0.0,1380.0,292.0,0.0,8670.0,8980.0,1060.0,8400.0
5214,8930.0,416.0,0.0,0.0,12100.0,11400.0,0.0,10100.0,2420.0,0.0,26000.0,25900.0,4800.0,30600.0
5215,5570.0,444.0,0.0,0.0,7630.0,7760.0,0.0,2150.0,504.0,0.0,10200.0,10400.0,1480.0,11700.0
5216,6410.0,2030.0,0.0,0.0,10800.0,8800.0,0.0,10200.0,499.0,0.0,20000.0,19900.0,6460.0,26200.0
5217,6530.0,177.0,0.0,0.0,6540.0,7080.0,0.0,1420.0,507.0,0.0,8680.0,8820.0,800.0,10000.0
5218,10200.0,1730.0,0.0,0.0,19700.0,17300.0,0.0,8910.0,565.0,0.0,28500.0,27600.0,8460.0,35800.0
5219,6880.0,292.0,0.0,0.0,7400.0,6920.0,0.0,1360.0,254.0,0.0,8720.0,9040.0,843.0,9720.0
5220,14300.0,2360.0,0.0,0.0,19100.0,16300.0,0.0,21000.0,244.0,0.0,39800.0,40400.0,15800.0,52500.0
5221,6140.0,394.0,0.0,6100.0,6920.0,6920.0,0.0,2000.0,1150.0,0.0,10100.0,10700.0,1610.0,12400.0
5222,6390.0,262.0,0.0,6800.0,7160.0,6940.0,0.0,1360.0,203.0,0.0,8670.0,9080.0,853.0,9810.0
5223,13400.0,1750.0,0.0,17300.0,18400.0,16500.0,0.0,21700.0,609.0,0.0,39700.0,38600.0,15500.0,52500.0
5224,15600.0,2500.0,0.0,0.0,19900.0,15500.0,0.0,21800.0,940.0,0.0,40200.0,41300.0,14000.0,52800.0
5225,6520.0,1040.0,0.0,9000.0,9380.0,8620.0,0.0,6780.0,2060.0,0.0,20900.0,22800.0,5060.0,28200.0
5226,7250.0,342.0,0.0,0.0,6750.0,6850.0,0.0,3170.0,1050.0,0.0,8880.0,8740.0,2420.0,11000.0
5227,4620.0,1080.0,0.0,0.0,8040.0,8360.0,0.0,6050.0,1370.0,0.0,16600.0,17400.0,3180.0,20000.0
5228,9830.0,3450.0,0.0,0.0,19200.0,15100.0,0.0,26900.0,2010.0,0.0,42200.0,41300.0,11500.0,50900.0
5229,5720.0,405.0,0.0,0.0,6820.0,6760.0,0.0,3260.0,712.0,0.0,9670.0,9510.0,3190.0,12600.0
5230,4430.0,392.0,0.0,5600.0,6800.0,6920.0,0.0,4410.0,1400.0,0.0,13100.0,12700.0,7080.0,18500.0
5231,14800.0,852.0,0.0,14500.0,17000.0,16200.0,0.0,4360.0,274.0,0.0,18500.0,20500.0,4000.0,25400.0
5232,12300.0,2630.0,0.0,15700.0,26000.0,21200.0,0.0,15300.0,501.0,0.0,36400.0,36600.0,5620.0,40900.0
5233,6130.0,2440.0,0.0,6200.0,8210.0,8210.0,0.0,5850.0,598.0,0.0,16700.0,17200.0,2350.0,20600.0
5234,7090.0,190.0,0.0,0.0,6730.0,6840.0,0.0,1330.0,281.0,0.0,8520.0,8980.0,1220.0,9730.0
5235,5590.0,1330.0,0.0,0.0,7770.0,9300.0,0.0,10500.0,812.0,0.0,20700.0,21000.0,6540.0,27200.0
5236,11100.0,2370.0,0.0,13000.0,19400.0,17000.0,0.0,11900.0,2190.0,0.0,28600.0,27800.0,8820.0,36200.0
5237,4950.0,607.0,0.0,6700.0,9510.0,8260.0,0.0,7820.0,354.0,0.0,18500.0,19000.0,4370.0,23500.0
5238,9230.0,1390.0,0.0,10900.0,15900.0,11400.0,0.0,4650.0,244.0,0.0,16500.0,17200.0,1410.0,19200.0
5239,8390.0,2080.0,0.0,0.0,11600.0,11100.0,0.0,9760.0,1310.0,0.0,25900.0,25600.0,4670.0,29700.0
5240,6790.0,210.0,0.0,0.0,6730.0,6730.0,0.0,1170.0,601.0,0.0,8420.0,8840.0,1150.0,9070.0
5241,16100.0,2480.0,0.0,0.0,23500.0,20100.0,0.0,10900.0,876.0,0.0,36500.0,38700.0,13000.0,53900.0
5242,8560.0,2220.0,0.0,0.0,19800.0,17600.0,0.0,8180.0,850.0,0.0,28600.0,28000.0,8260.0,35700.0
5243,15100.0,673.0,0.0,0.0,13700.0,13900.0,0.0,9950.0,1880.0,0.0,27600.0,29700.0,8360.0,38900.0
